DATETIME,CPUCoreTemp_1,CPUCoreTemp_2,CPUCoreTemp_3,CPUCoreTemp_4,CPUCoreTemp_Package,CPUPackagePower,CPUCorePower,CPUCoreClock_1,CPUCoreClock_2,CPUCoreClock_3,CPUCoreClock_4
STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE
2020.12.01 08:11:47 991,54,51,65,51,65,8.847,7.093,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:11:49 000,66,54,54,52,66,9.057,7.295,2490.004,2490.004,2490.004,2490.004
2020.12.01 08:11:50 008,54,53,64,51,64,8.704,6.967,2689.205,2589.605,2689.205,2689.205
2020.12.01 08:11:51 016,52,54,55,65,65,8.984,7.242,2490.004,2689.204,2689.204,2689.204
2020.12.01 08:11:52 025,54,54,59,54,59,9.25,7.489,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:11:53 034,53,67,53,52,67,8.816,7.077,2689.205,2589.604,2689.205,2490.004
2020.12.01 08:11:54 042,53,52,64,52,64,8.839,7.094,2490.004,2689.204,2689.204,2589.604
2020.12.01 08:11:55 051,54,52,65,51,65,8.91,7.148,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:11:56 059,64,53,56,53,64,8.793,7.048,2589.604,2689.204,2589.604,2589.604
2020.12.01 08:11:57 068,58,54,58,52,58,8.813,7.076,2689.204,2490.004,2490.004,2490.004
2020.12.01 08:11:58 076,53,67,53,51,67,8.998,7.244,2689.205,2689.205,2689.205,2589.604
2020.12.01 08:11:59 085,67,53,55,51,67,8.828,7.088,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:12:00 093,53,67,53,52,67,8.721,6.997,2589.604,2589.604,2689.205,2689.205
2020.12.01 08:12:01 101,52,67,53,52,66,8.785,7.028,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:12:02 110,54,56,55,63,63,9.023,7.279,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:12:03 119,54,65,54,53,65,9.07,7.31,2490.003,2689.204,2490.003,2589.604
2020.12.01 08:12:04 128,53,67,53,52,67,8.971,7.22,2689.205,2589.605,2689.205,2689.205
2020.12.01 08:12:05 136,54,51,65,50,65,8.91,7.168,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:12:06 144,55,53,55,63,63,8.792,7.033,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:12:07 153,54,54,55,65,65,8.891,7.14,2490.004,2589.604,2589.604,2589.604
2020.12.01 08:12:08 164,55,53,60,54,60,8.925,7.149,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:12:09 172,54,53,64,53,64,9.099,7.341,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:12:10 180,54,52,64,52,64,8.756,7.014,2689.205,2689.205,2689.205,2589.604
2020.12.01 08:12:11 189,54,53,56,63,63,8.895,7.128,2589.604,2589.604,2689.205,2788.805
2020.12.01 08:12:12 197,54,52,56,62,62,9.002,7.231,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:12:13 205,58,54,59,56,59,8.811,7.054,2589.604,2589.604,2589.604,2589.604
2020.12.01 08:12:14 213,53,53,55,66,66,8.8,7.051,2490.004,2490.004,2490.004,2589.604
2020.12.01 08:12:15 222,53,54,55,66,66,9.002,7.248,2589.604,2689.204,2689.204,2589.604
2020.12.01 08:12:16 230,54,52,64,51,64,8.89,7.151,2689.204,2689.204,2589.604,2689.204
2020.12.01 08:12:17 238,52,65,54,52,65,8.686,6.955,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:12:18 247,53,53,55,65,65,8.991,7.246,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:12:19 255,52,54,55,66,66,8.818,7.075,2589.604,2689.205,2689.205,2788.805
2020.12.01 08:12:20 263,54,63,54,61,63,8.954,7.213,2490.004,2589.604,2689.204,2689.204
2020.12.01 08:12:21 272,54,51,65,51,64,8.78,7.034,2689.204,2689.204,2490.004,2490.004
2020.12.01 08:12:22 280,59,56,60,54,60,10.912,9.149,2490.004,2589.604,2490.004,2490.004
2020.12.01 08:12:23 288,67,55,55,53,67,9.195,7.448,2589.604,2490.004,2589.604,2490.004
2020.12.01 08:12:24 297,52,52,54,63,63,5.415,3.644,2689.205,2589.604,2689.205,2689.205
2020.12.01 08:12:25 305,56,54,63,52,63,9.565,7.814,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:12:26 313,54,58,56,63,63,9.393,7.639,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:12:27 322,53,53,56,64,64,9.094,7.361,2589.604,2589.604,2689.205,2589.604
2020.12.01 08:12:28 330,54,52,55,64,64,9.421,7.68,2589.604,2689.204,2589.604,2689.204
2020.12.01 08:12:29 338,54,54,56,59,59,9.456,7.703,2689.204,2689.204,2589.604,2689.204
2020.12.01 08:12:30 347,65,57,58,55,65,10.729,8.993,2490.004,2589.604,2589.604,2589.604
2020.12.01 08:12:31 355,64,58,56,55,64,11.451,9.708,2490.004,2589.604,2490.004,2589.604
2020.12.01 08:12:32 363,57,55,57,67,66,13.329,11.55,2589.604,2589.604,2490.004,2689.204
2020.12.01 08:12:33 372,57,63,56,53,63,9.091,7.341,2689.204,2490.004,2689.204,2689.204
2020.12.01 08:12:34 380,60,59,54,53,60,9.407,7.666,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:12:35 388,57,56,62,61,62,9.624,7.87,2589.604,2490.004,2589.604,2589.604
2020.12.01 08:12:36 397,56,64,55,63,64,11.994,10.229,2589.604,2589.604,2589.604,2589.604
2020.12.01 08:12:37 405,66,54,66,54,66,10.863,9.088,2490.004,2589.604,2589.604,2589.604
2020.12.01 08:12:38 415,55,63,56,65,65,12.041,10.283,2490.004,2689.204,2589.604,2589.604
2020.12.01 08:12:39 424,54,55,61,52,61,10.187,8.42,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:12:40 432,56,55,64,63,64,11.38,9.609,2589.604,2589.604,2589.604,2589.604
2020.12.01 08:12:41 440,54,54,56,64,64,11.232,9.495,2689.204,2689.204,2589.604,2788.805
2020.12.01 08:12:42 449,56,63,64,55,64,11.514,9.759,2490.004,2589.604,2589.604,2490.004
2020.12.01 08:12:43 457,65,54,56,52,65,9.33,7.584,2689.204,2689.204,2689.204,2490.004
2020.12.01 08:12:44 466,65,54,56,65,65,9.811,8.087,2589.604,2490.004,2490.004,2490.004
2020.12.01 08:12:45 474,56,59,59,62,62,10.432,8.647,2589.604,2589.604,2589.604,2490.004
2020.12.01 08:12:46 483,57,67,66,55,67,12.164,10.38,2490.004,2589.604,2490.004,2490.004
2020.12.01 08:12:47 491,65,55,56,65,65,11.746,9.958,2490.004,2490.004,2589.604,2589.604
2020.12.01 08:12:48 499,64,56,56,66,66,12.19,10.376,2490.004,2589.604,2490.004,2490.004
2020.12.01 08:12:49 508,69,56,67,55,69,12.651,10.843,2589.604,2490.004,2490.004,2589.604
2020.12.01 08:12:50 516,64,55,56,55,64,11.287,9.488,2490.003,2589.604,2589.604,2589.604
2020.12.01 08:12:51 525,59,61,59,60,61,9.723,7.943,2490.004,2589.604,2589.604,2490.004
2020.12.01 08:12:52 533,57,62,56,65,65,10.77,8.984,2490.004,2490.004,2589.604,2589.604
2020.12.01 08:12:53 541,60,58,57,67,67,13.864,11.573,2490.004,2490.004,2589.604,2589.604
2020.12.01 08:12:54 550,57,55,66,64,66,12.902,10.88,2589.604,2490.004,2490.004,2490.004
2020.12.01 08:12:55 558,54,54,56,66,66,11.2,9.245,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:12:56 566,56,56,55,57,57,9.052,7.236,2589.604,2490.004,2589.604,2689.205
2020.12.01 08:12:57 575,66,56,55,53,66,8.967,7.182,2689.204,2689.204,2589.604,2689.204
2020.12.01 08:12:58 583,66,54,55,52,66,8.897,7.133,2689.204,2689.204,2689.204,2490.004
2020.12.01 08:12:59 592,53,65,55,52,65,8.936,7.18,2589.604,2689.205,2589.604,2689.205
2020.12.01 08:13:00 600,53,52,56,63,63,8.703,6.947,2589.604,2689.205,2689.205,2689.205
2020.12.01 08:13:01 609,54,52,64,53,64,8.966,7.2,2689.204,2689.204,2788.804,2689.204
2020.12.01 08:13:02 617,54,67,54,53,67,9.072,7.33,2490.004,2589.604,2689.204,2689.204
2020.12.01 08:13:03 625,53,54,55,65,65,8.68,6.943,2589.604,2589.604,2490.004,2490.004
2020.12.01 08:13:04 634,54,52,65,52,65,8.941,7.198,2689.205,2589.604,2689.205,2689.205
2020.12.01 08:13:05 642,54,52,65,52,65,9,7.246,2689.204,2490.004,2689.204,2689.204
2020.12.01 08:13:06 650,65,55,56,53,64,9.583,7.814,2490.004,2490.004,2589.604,2589.604
2020.12.01 08:13:07 659,54,53,57,59,59,8.794,7.044,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:13:08 670,53,67,53,52,67,8.771,7.031,2689.204,2589.604,2490.004,2490.004
2020.12.01 08:13:09 679,66,54,54,52,66,8.984,7.228,2689.204,2689.204,2589.604,2689.204
2020.12.01 08:13:10 688,64,53,55,53,64,8.691,6.935,2689.204,2589.604,2689.204,2689.204
2020.12.01 08:13:11 696,66,54,55,53,66,8.964,7.203,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:13:12 704,54,53,55,64,64,8.777,7.04,2490.004,2589.604,2490.004,2490.004
2020.12.01 08:13:13 712,54,52,66,52,65,8.889,7.135,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:13:14 721,54,52,55,62,62,8.979,7.222,2689.204,2589.604,2689.204,2689.204
2020.12.01 08:13:15 729,54,67,55,52,67,8.964,7.22,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:13:16 737,53,67,54,52,67,8.659,6.921,2689.204,2589.604,2490.004,2689.204
2020.12.01 08:13:17 746,53,52,63,53,63,8.96,7.202,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:13:18 755,53,66,54,52,66,8.882,7.154,2589.604,2589.604,2689.204,2689.204
2020.12.01 08:13:19 763,62,55,62,52,62,8.761,7.028,2490.004,2689.205,2689.205,2689.205
2020.12.01 08:13:20 771,53,52,64,52,63,8.907,7.159,2689.204,2589.604,2490.004,2589.604
2020.12.01 08:13:21 780,52,54,55,66,66,8.823,7.081,2689.204,2689.204,2490.004,2689.204
2020.12.01 08:13:22 788,54,54,56,58,58,8.949,7.203,2589.604,2589.604,2689.205,2689.205
2020.12.01 08:13:23 796,67,54,55,52,67,8.722,6.974,2689.204,2689.204,2689.204,2490.004
2020.12.01 08:13:24 805,53,65,53,52,65,8.866,7.136,2689.204,2689.204,2490.004,2689.204
2020.12.01 08:13:25 813,53,66,54,52,66,8.727,6.986,2490.004,2589.604,2490.004,2490.004
2020.12.01 08:13:26 821,66,54,55,52,66,8.863,7.131,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:13:27 829,52,54,55,66,66,8.868,7.119,2689.205,2589.605,2490.004,2589.605
2020.12.01 08:13:28 839,54,52,65,52,65,8.979,7.241,2689.204,2689.204,2589.604,2589.604
2020.12.01 08:13:29 847,54,52,66,52,66,8.66,6.943,2689.204,2589.604,2589.604,2589.604
2020.12.01 08:13:30 856,53,54,55,63,63,8.94,7.213,2490.004,2689.204,2689.204,2589.604
2020.12.01 08:13:31 865,55,55,58,57,58,8.958,7.22,2490.004,2589.604,2589.604,2589.604
2020.12.01 08:13:32 874,52,53,56,65,65,8.671,6.951,2490.003,2490.003,2490.003,2490.003
2020.12.01 08:13:33 882,54,52,64,51,64,8.905,7.171,2490.005,2490.005,2490.005,2490.005
2020.12.01 08:13:34 891,67,55,55,52,66,8.989,7.251,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:13:35 900,54,66,54,53,66,8.928,7.208,2689.205,2689.205,2589.605,2689.205
2020.12.01 08:13:36 908,65,56,55,53,65,8.886,7.175,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:13:37 916,55,55,60,55,60,9.09,7.354,2589.605,2589.605,2589.605,2589.605
2020.12.01 08:13:38 926,54,65,56,53,65,9.016,7.276,2490.004,2689.204,2689.204,2589.604
2020.12.01 08:13:39 934,53,54,55,65,65,8.683,6.965,2589.604,2589.604,2589.604,2490.004
2020.12.01 08:13:40 942,53,67,54,52,66,8.98,7.237,2689.205,2589.604,2689.205,2689.205
2020.12.01 08:13:41 950,54,52,66,52,66,8.923,7.199,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:13:42 959,56,52,64,52,64,8.637,6.914,2589.604,2490.004,2589.604,2689.205
2020.12.01 08:13:43 968,54,54,55,63,63,9.102,7.359,2689.204,2689.204,2589.604,2689.204
2020.12.01 08:13:44 976,53,65,55,53,65,8.97,7.231,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:13:45 984,54,54,55,66,66,8.671,6.939,2589.604,2689.204,2589.604,2589.604
2020.12.01 08:13:46 993,54,53,56,62,62,8.92,7.192,2589.604,2490.004,2689.204,2689.204
2020.12.01 08:13:48 001,54,54,62,51,62,8.852,7.124,2589.604,2689.205,2689.205,2689.205
2020.12.01 08:13:49 009,55,55,60,61,61,8.856,7.115,2589.604,2490.004,2490.004,2490.004
2020.12.01 08:13:50 018,54,66,53,52,66,8.943,7.216,2589.604,2689.205,2689.205,2689.205
2020.12.01 08:13:51 027,63,54,55,53,63,8.931,7.198,2689.204,2689.204,2589.604,2689.204
2020.12.01 08:13:52 035,67,55,55,52,67,9.174,7.436,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:13:53 044,54,53,65,53,65,8.635,6.902,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:13:54 053,54,52,63,52,63,8.997,7.271,2490.004,2490.004,2490.004,2490.004
2020.12.01 08:13:55 061,54,54,64,52,64,8.931,7.194,2589.604,2689.205,2589.604,2689.205
2020.12.01 08:13:56 069,54,52,63,52,64,8.709,6.965,2689.204,2689.204,2490.004,2689.204
2020.12.01 08:13:57 078,64,54,55,54,64,8.927,7.187,2490.004,2589.604,2589.604,2490.004
2020.12.01 08:13:58 086,57,55,60,54,60,9.099,7.346,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:13:59 094,54,52,64,52,64,8.642,6.912,2689.205,2589.605,2589.605,2589.605
2020.12.01 08:14:00 103,54,54,55,65,65,8.943,7.189,2589.604,2589.604,2689.204,2689.204
2020.12.01 08:14:01 111,54,54,55,64,64,9.032,7.282,2689.204,2689.204,2589.604,2689.204
2020.12.01 08:14:02 119,54,53,55,65,65,8.75,6.996,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:14:03 128,54,52,65,52,65,8.909,7.152,2689.204,2589.604,2689.204,2689.204
2020.12.01 08:14:04 136,54,52,62,53,62,9.179,7.418,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:14:05 144,60,59,56,55,60,8.906,7.16,2589.604,2589.604,2589.604,2589.604
2020.12.01 08:14:06 153,58,59,55,52,59,8.807,7.053,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:14:07 161,54,65,54,52,65,8.897,7.15,2589.604,2589.604,2490.004,2490.004
2020.12.01 08:14:08 169,54,52,66,52,66,9.006,7.266,2689.205,2689.205,2589.604,2490.004
2020.12.01 08:14:09 180,54,52,66,52,66,8.88,7.127,2689.204,2589.604,2689.204,2689.204
2020.12.01 08:14:10 189,54,52,65,51,65,9.064,7.317,2689.204,2689.204,2490.004,2689.204
2020.12.01 08:14:11 197,54,53,62,54,62,9.082,7.322,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:14:12 206,65,54,56,52,65,8.738,6.995,2589.604,2589.604,2589.604,2689.205
2020.12.01 08:14:13 214,54,52,65,51,65,8.916,7.177,2689.204,2689.204,2589.604,2490.004
2020.12.01 08:14:14 222,66,54,55,52,66,9.063,7.31,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:14:15 232,53,53,56,66,66,8.9,7.151,2589.604,2490.004,2689.204,2589.604
2020.12.01 08:14:16 240,54,52,56,63,63,9.006,7.266,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:14:17 248,54,58,56,65,65,8.951,7.202,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:14:18 256,56,54,57,64,64,8.819,7.096,2589.604,2589.604,2589.604,2589.604
2020.12.01 08:14:19 265,54,54,55,65,65,8.853,7.123,2490.004,2589.604,2490.004,2689.204
2020.12.01 08:14:20 273,53,52,55,65,65,8.951,7.207,2589.604,2689.205,2689.205,2689.205
2020.12.01 08:14:21 282,66,54,55,52,66,9.014,7.286,2689.204,2689.204,2589.604,2689.204
2020.12.01 08:14:22 290,54,65,54,52,65,8.741,7.006,2689.205,2689.205,2589.604,2689.205
2020.12.01 08:14:23 298,54,55,61,52,61,8.869,7.148,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:14:24 306,55,55,63,57,63,8.963,7.229,2490.004,2589.604,2490.004,2490.004
2020.12.01 08:14:25 315,54,56,56,53,56,8.807,7.082,2490.004,2589.604,2589.604,2589.604
2020.12.01 08:14:26 324,64,54,55,52,64,9.046,7.318,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:14:27 332,55,52,65,53,65,8.954,7.223,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:14:28 340,54,52,65,52,65,8.63,6.902,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:14:29 349,65,54,55,52,65,8.857,7.14,2589.604,2490.004,2589.604,2490.004
2020.12.01 08:14:30 357,67,54,54,51,67,8.814,7.089,2589.604,2689.204,2589.604,2589.604
2020.12.01 08:14:31 366,53,53,55,65,65,8.774,7.052,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:14:32 374,54,52,65,51,65,9.06,7.329,2689.205,2589.604,2689.205,2490.004
2020.12.01 08:14:33 383,54,52,65,52,65,8.963,7.216,2589.604,2689.204,2589.604,2689.204
2020.12.01 08:14:34 392,55,54,56,63,63,8.91,7.181,2490.004,2589.604,2490.004,2490.004
2020.12.01 08:14:35 400,54,52,65,51,65,8.762,7.021,2689.204,2689.204,2689.204,2490.004
2020.12.01 08:14:36 409,53,54,55,66,66,8.957,7.222,2589.604,2689.204,2589.604,2689.204
2020.12.01 08:14:37 418,54,53,65,51,65,8.846,7.121,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:14:38 426,53,54,55,63,63,8.859,7.12,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:14:39 437,54,67,53,52,67,8.951,7.21,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:14:40 446,54,53,65,52,65,8.944,7.203,2490.004,2490.004,2689.204,2490.004
2020.12.01 08:14:41 454,53,54,55,66,66,8.841,7.114,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:14:42 462,53,52,65,51,65,8.918,7.185,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:14:43 470,62,55,57,52,62,9.031,7.283,2589.603,2589.603,2490.003,2589.603
2020.12.01 08:14:44 479,54,54,55,64,64,8.756,7.042,2689.206,2689.206,2689.206,2689.206
2020.12.01 08:14:45 487,53,54,55,66,66,8.865,7.138,2689.204,2689.204,2589.604,2689.204
2020.12.01 08:14:46 496,54,53,55,65,65,9.006,7.276,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:14:47 504,54,54,63,52,63,8.671,6.953,2490.004,2689.204,2689.204,2689.204
2020.12.01 08:14:48 512,54,52,65,52,65,8.901,7.155,2490.004,2589.604,2689.204,2689.204
2020.12.01 08:14:49 520,54,54,55,66,66,9.1,7.364,2589.604,2689.205,2689.205,2689.205
2020.12.01 08:14:50 529,54,53,57,62,62,8.77,7.056,2490.004,2490.004,2589.604,2490.004
2020.12.01 08:14:51 537,54,53,55,63,63,8.781,7.057,2490.004,2589.604,2490.004,2490.004
2020.12.01 08:14:52 545,53,65,53,52,66,9.114,7.364,2689.205,2589.604,2689.205,2689.205
2020.12.01 08:14:53 554,55,54,63,52,63,8.752,7.022,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:14:54 562,67,54,54,52,67,8.695,6.97,2589.604,2589.604,2689.204,2589.604
2020.12.01 08:14:55 570,63,54,54,52,64,8.956,7.222,2689.154,2689.154,2689.154,2689.154
2020.12.01 08:14:56 578,54,54,56,61,61,8.928,7.19,2689.254,2589.652,2689.254,2490.05
2020.12.01 08:14:57 587,54,53,55,64,64,8.925,7.182,2689.204,2490.004,2490.004,2589.604
2020.12.01 08:14:58 595,53,66,53,52,66,8.957,7.214,2589.604,2689.204,2589.604,2490.004
2020.12.01 08:14:59 603,53,53,56,65,65,8.97,7.226,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:15:00 612,54,53,55,64,64,8.711,6.982,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:15:01 620,53,63,55,52,63,8.987,7.241,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:15:02 629,61,55,55,59,61,9.042,7.279,2689.204,2589.604,2589.604,2689.204
2020.12.01 08:15:03 637,54,66,54,53,66,8.887,7.148,2589.604,2589.604,2589.604,2589.604
2020.12.01 08:15:04 646,53,59,53,59,59,8.904,7.176,2589.604,2589.604,2589.604,2589.604
2020.12.01 08:15:05 654,54,52,66,52,65,8.864,7.12,2689.204,2689.204,2788.804,2689.204
2020.12.01 08:15:06 662,55,54,64,52,64,8.853,7.096,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:15:07 671,54,52,64,52,64,8.731,6.995,2490.004,2689.204,2689.204,2589.604
2020.12.01 08:15:08 680,54,52,64,51,64,8.942,7.199,2490.004,2589.604,2589.604,2689.204
2020.12.01 08:15:09 690,54,52,65,52,65,8.96,7.227,2490.004,2589.604,2589.604,2589.604
2020.12.01 08:15:10 698,54,51,65,52,65,8.828,7.094,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:15:11 706,53,54,55,66,66,8.945,7.197,2490.004,2490.004,2689.204,2689.204
2020.12.01 08:15:12 715,54,53,55,66,66,8.856,7.118,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:15:13 723,54,53,64,52,64,8.677,6.967,2589.604,2689.204,2689.204,2589.604
2020.12.01 08:15:14 731,54,55,55,64,64,8.987,7.25,2490.004,2490.004,2589.604,2490.004
2020.12.01 08:15:15 741,54,53,54,66,66,8.879,7.14,2689.205,2589.604,2490.004,2490.004
2020.12.01 08:15:16 749,66,53,55,52,66,8.623,6.89,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:15:17 757,53,54,55,65,65,8.889,7.141,2689.205,2689.205,2689.205,2589.604
2020.12.01 08:15:18 766,54,54,55,65,65,8.975,7.227,2689.204,2689.204,2490.004,2689.204
2020.12.01 08:15:19 774,54,54,55,65,65,8.899,7.174,2689.205,2689.205,2589.604,2689.205
2020.12.01 08:15:20 782,54,56,60,52,60,8.953,7.211,2589.604,2589.604,2689.204,2589.604
2020.12.01 08:15:21 791,54,52,66,51,66,8.92,7.181,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:15:22 799,54,54,56,63,63,8.913,7.174,2490.004,2490.004,2589.604,2490.004
2020.12.01 08:15:23 807,54,52,66,51,66,8.674,6.935,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:15:24 816,54,54,54,65,65,8.957,7.225,2689.205,2490.004,2689.205,2589.604
2020.12.01 08:15:25 824,64,54,54,52,64,8.874,7.146,2689.204,2689.204,2589.604,2689.204
2020.12.01 08:15:26 832,54,52,60,55,59,8.727,7.002,2589.605,2689.205,2689.205,2490.005
2020.12.01 08:15:27 841,54,53,56,56,57,8.841,7.112,2589.604,2490.004,2490.004,2490.004
2020.12.01 08:15:28 850,54,65,53,52,65,8.952,7.211,2689.205,2589.604,2689.205,2689.205
2020.12.01 08:15:29 859,54,52,64,51,64,8.639,6.904,2689.204,2689.204,2589.604,2490.004
2020.12.01 08:15:30 868,55,53,64,52,64,8.854,7.111,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:15:31 876,54,52,65,52,65,8.921,7.167,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:15:32 884,55,53,60,54,60,9.076,7.338,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:15:33 893,66,54,55,52,66,8.729,7.001,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:15:34 901,53,52,55,65,65,8.849,7.119,2689.205,2589.604,2689.205,2689.205
2020.12.01 08:15:35 909,54,52,64,52,64,8.86,7.128,2589.604,2689.204,2689.204,2490.004
2020.12.01 08:15:36 919,54,52,55,63,63,8.823,7.094,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:15:37 927,55,63,54,52,63,9.04,7.304,2589.604,2689.204,2589.604,2689.204
2020.12.01 08:15:38 936,56,63,54,52,64,8.919,7.166,2689.204,2788.804,2589.604,2689.204
2020.12.01 08:15:39 946,56,52,62,52,62,8.646,6.915,2689.204,2689.204,2589.604,2589.604
2020.12.01 08:15:40 955,54,51,65,52,65,8.829,7.102,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:15:41 963,54,52,65,52,65,8.869,7.142,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:15:42 971,54,52,64,51,64,8.694,6.973,2689.205,2689.205,2689.205,2589.604
2020.12.01 08:15:43 980,53,66,53,53,66,9.111,7.383,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:15:44 988,66,55,55,52,66,8.897,7.156,2689.204,2490.004,2689.204,2689.204
2020.12.01 08:15:45 996,55,65,55,53,65,8.702,6.97,2589.604,2490.004,2490.004,2589.604
2020.12.01 08:15:47 005,54,51,66,51,66,8.919,7.192,2589.604,2689.205,2689.205,2589.604
2020.12.01 08:15:48 013,66,54,54,51,66,8.909,7.171,2689.204,2689.204,2490.004,2689.204
2020.12.01 08:15:49 022,54,52,64,53,64,8.885,7.154,2689.205,2689.205,2788.805,2589.604
2020.12.01 08:15:50 030,54,53,64,52,64,8.996,7.255,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:15:51 038,67,54,54,51,67,8.864,7.111,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:15:52 046,56,54,60,52,60,9.136,7.389,2689.204,2589.604,2490.004,2589.604
2020.12.01 08:15:53 056,54,65,53,52,65,8.68,6.954,2490.004,2490.004,2589.604,2490.004
2020.12.01 08:15:54 064,53,53,55,63,63,8.919,7.165,2689.205,2589.605,2589.605,2689.205
2020.12.01 08:15:55 072,54,52,65,52,65,9.066,7.306,2689.204,2589.604,2589.604,2689.204
2020.12.01 08:15:56 081,53,63,55,52,63,8.702,6.966,2589.604,2689.204,2689.204,2589.604
2020.12.01 08:15:57 089,54,52,65,52,65,8.986,7.251,2689.204,2589.604,2689.204,2689.204
2020.12.01 08:15:58 097,53,65,53,52,65,8.963,7.207,2490.004,2689.204,2589.604,2490.004
2020.12.01 08:15:59 106,54,53,55,62,62,8.792,7.049,2689.205,2689.205,2689.205,2689.205
2020.12.01 08:16:00 114,54,51,65,51,65,8.813,7.054,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:16:01 122,53,67,53,52,67,8.972,7.215,2589.604,2689.204,2589.604,2689.204
2020.12.01 08:16:02 131,54,52,66,52,66,8.884,7.142,2589.604,2689.204,2689.204,2689.204
2020.12.01 08:16:03 139,54,52,56,61,61,8.626,6.902,2689.204,2689.204,2689.204,2689.204
2020.12.01 08:16:04 147,53,65,53,56,65,9.067,7.314,2689.205,2589.604,2490.004,2490.004
2020.12.01 08:16:05 156,53,53,55,65,65,8.84,7.092,2689.204,2689.204,2689.204,2589.604
2020.12.01 08:16:06 164,52,67,53,52,67,8.691,6.952,2589.604,2490.004,2689.204,2689.204
2020.12.01 08:16:07 173,53,54,62,51,62,8.872,7.123,2689.204,2689.204,2788.804,2689.204
2020.12.01 08:16:08 181,54,52,65,52,65,8.907,7.136,2589.604,2689.204,2689.204,2689.204
