DATETIME,CPUCoreTemp_1,CPUCoreTemp_2,CPUCoreTemp_3,CPUCoreTemp_4,CPUCoreTemp_Package,CPUPackagePower,CPUCorePower,CPUCoreClock_1,CPUCoreClock_2,CPUCoreClock_3,CPUCoreClock_4
2020.11.30 10:36:12 958,40,41,41,41,42,2.866,1.089,796.801,796.801,796.801,796.801
2020.11.30 10:36:13 967,40,42,42,40,42,3.335,1.558,1095.602,1095.602,796.801,796.801
2020.11.30 10:36:14 975,43,42,41,40,43,3.075,1.3,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:36:15 982,41,42,41,40,43,2.862,1.098,796.801,796.801,796.801,796.801
2020.11.30 10:36:16 990,40,41,42,40,42,2.864,1.094,796.801,796.801,796.801,796.801
2020.11.30 10:36:17 997,41,42,41,40,42,3.241,1.474,1693.203,1693.203,1394.403,1394.403
2020.11.30 10:36:19 005,42,43,46,41,46,4.733,2.944,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:36:20 014,40,42,42,40,42,2.922,1.156,796.801,796.801,796.801,796.801
2020.11.30 10:36:21 023,40,41,42,40,42,2.962,1.202,796.801,796.801,796.801,796.801
2020.11.30 10:36:22 031,40,42,42,40,43,3.086,1.311,796.801,796.801,796.801,796.801
2020.11.30 10:36:23 038,41,42,43,41,43,3.22,1.444,1992.004,1693.203,1693.203,1693.203
2020.11.30 10:36:24 045,40,41,41,41,42,2.694,0.929,796.801,796.801,796.801,796.801
2020.11.30 10:36:25 057,40,41,41,40,42,3.382,1.603,796.801,796.801,796.801,796.801
2020.11.30 10:36:26 064,40,42,41,41,42,3.188,1.419,796.801,796.801,796.801,796.801
2020.11.30 10:36:27 073,43,48,46,42,48,3.324,1.546,2689.205,2689.205,2788.805,2788.805
2020.11.30 10:36:28 086,40,42,43,40,43,2.752,0.981,1195.202,1195.202,1195.202,1195.202
2020.11.30 10:36:29 096,40,41,42,40,43,3.093,1.315,996.002,996.002,996.002,796.801
2020.11.30 10:36:30 104,41,42,42,42,43,3.218,1.45,1294.802,996.002,996.002,996.002
2020.11.30 10:36:31 111,41,41,42,42,43,3.143,1.362,1095.602,1095.602,796.801,796.801
2020.11.30 10:36:32 120,42,42,43,41,43,3.216,1.434,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:36:33 127,40,42,41,40,43,2.959,1.198,1593.603,1593.603,1593.603,1593.603
2020.11.30 10:36:34 137,40,41,42,41,42,2.912,1.14,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:36:35 144,42,42,43,40,43,3.308,1.528,2788.804,2788.804,2788.804,2788.804
2020.11.30 10:36:36 151,43,43,44,45,45,3.341,1.549,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:36:37 160,49,48,44,42,49,3.37,1.595,2788.804,2788.804,2788.804,2589.604
2020.11.30 10:36:38 202,45,44,44,42,45,2.891,1.115,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:36:39 210,40,45,43,40,45,3.004,1.226,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:36:40 222,45,42,44,40,44,3.109,1.32,2788.804,2788.804,2788.804,2689.204
2020.11.30 10:36:41 232,49,42,43,41,48,3.137,1.374,2788.805,2689.204,2788.805,2788.805
2020.11.30 10:36:42 255,46,42,44,40,46,3.31,1.526,2788.804,2788.804,2788.804,2788.804
2020.11.30 10:36:43 261,44,42,45,41,45,3.138,1.375,2589.604,2788.805,2788.805,2788.805
2020.11.30 10:36:44 277,48,50,46,42,50,4.215,2.446,2589.604,2490.004,2589.604,2689.204
2020.11.30 10:36:45 291,49,42,43,41,49,3.047,1.277,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:36:46 311,43,42,43,40,43,3.147,1.38,2589.604,2490.003,2689.204,2689.204
2020.11.30 10:36:47 324,41,42,42,41,43,3.179,1.405,1195.202,1195.202,1195.202,1195.202
2020.11.30 10:36:48 344,47,43,44,40,47,3.397,1.618,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:36:49 351,46,42,43,40,46,2.903,1.116,2490.003,2689.204,2490.003,2689.204
2020.11.30 10:36:50 367,43,42,43,40,44,2.964,1.196,2689.205,2589.605,2689.205,2689.205
2020.11.30 10:36:51 377,42,42,42,42,43,3.055,1.29,1195.202,1195.202,1195.202,1195.202
2020.11.30 10:36:52 389,46,43,43,40,46,3.007,1.228,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:36:53 398,46,42,43,40,46,3.299,1.528,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:36:54 406,43,45,44,41,45,3.219,1.439,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:36:55 418,45,41,43,40,46,2.805,1.04,2788.805,2788.805,2689.204,2788.805
2020.11.30 10:36:56 426,40,42,47,40,48,3.368,1.594,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:36:57 489,44,42,43,40,45,3.01,1.224,2788.805,2788.805,2788.805,2788.805
2020.11.30 10:36:58 499,42,42,43,40,43,3.051,1.28,796.801,796.801,796.801,796.801
2020.11.30 10:36:59 518,41,42,42,40,43,3.232,1.455,1195.202,1195.202,1195.202,1195.202
2020.11.30 10:37:00 532,45,42,44,40,45,3.214,1.442,2589.605,2589.605,2589.605,2589.605
2020.11.30 10:37:01 550,42,42,42,40,43,3.095,1.32,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:37:02 558,42,42,43,40,43,2.745,0.97,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:37:03 564,42,41,42,40,43,3.152,1.362,1593.602,1593.602,1992.003,1992.003
2020.11.30 10:37:04 585,41,45,44,40,45,3.259,1.477,2788.805,2788.805,2689.205,2689.205
2020.11.30 10:37:05 593,46,42,43,41,46,3.549,1.757,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:37:06 600,48,43,43,40,48,2.929,1.151,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:37:07 612,52,46,44,40,46,3.255,1.49,2689.205,2589.604,2689.205,2788.805
2020.11.30 10:37:08 652,48,43,44,42,48,3.338,1.555,2788.804,2788.804,2788.804,2689.204
2020.11.30 10:37:09 660,42,41,43,40,43,2.964,1.182,1593.603,1992.003,1992.003,1992.003
2020.11.30 10:37:10 686,47,43,45,40,47,3.371,1.574,2689.205,2689.205,2589.604,2689.205
2020.11.30 10:37:11 699,41,48,43,40,47,3.404,1.623,2689.204,2788.805,2788.805,2788.805
2020.11.30 10:37:12 746,42,43,45,43,45,3.144,1.368,2689.204,2589.604,2589.604,2490.004
2020.11.30 10:37:13 758,41,42,42,40,43,2.768,0.979,1195.202,1593.602,1992.003,1992.003
2020.11.30 10:37:14 775,48,42,44,40,48,3.171,1.396,2490.005,2589.605,2490.005,2490.005
2020.11.30 10:37:15 785,40,41,42,40,43,2.977,1.184,1195.202,1195.202,1195.202,1195.202
2020.11.30 10:37:16 805,42,45,44,41,45,3.254,1.472,2689.205,2689.205,2689.205,2589.605
2020.11.30 10:37:17 816,42,42,42,40,43,3.026,1.234,1593.603,1992.003,1992.003,2390.404
2020.11.30 10:37:18 842,44,43,44,40,44,3.119,1.333,2788.805,2788.805,2788.805,2788.805
2020.11.30 10:37:19 852,43,45,43,40,45,3.205,1.429,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:37:20 861,41,41,41,40,42,2.721,0.933,1195.201,1593.602,2689.203,2689.203
2020.11.30 10:37:21 877,46,42,43,40,46,3.059,1.277,2689.206,2689.206,2689.206,2689.206
2020.11.30 10:37:22 885,43,42,43,40,43,3.468,1.679,1892.403,1892.403,1892.403,1892.403
2020.11.30 10:37:23 895,44,42,44,40,44,2.88,1.111,2689.204,2689.204,2788.805,2788.805
2020.11.30 10:37:24 907,41,42,44,40,44,3.125,1.347,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:37:25 916,44,43,44,40,44,3.084,1.301,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:37:26 924,46,42,43,40,46,2.981,1.207,2788.804,2788.804,2788.804,2689.204
2020.11.30 10:37:27 935,42,42,44,42,44,3.102,1.325,2689.204,2689.204,2689.204,2589.604
2020.11.30 10:37:28 947,43,42,43,40,43,3.247,1.474,2589.604,2589.604,2589.604,2689.204
2020.11.30 10:37:29 956,45,43,43,40,45,3.011,1.239,2589.604,2490.004,2689.205,2689.205
2020.11.30 10:37:30 964,43,42,43,40,43,2.889,1.109,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:37:31 972,42,41,42,40,42,3.037,1.262,1593.603,1593.603,1992.003,1992.003
2020.11.30 10:37:32 989,40,48,43,40,48,3.232,1.45,2689.205,2689.205,2788.805,2689.205
2020.11.30 10:37:34 049,41,44,43,40,44,3.443,1.654,1792.803,1792.803,1792.803,1792.803
2020.11.30 10:37:35 058,44,42,43,40,44,2.729,0.958,2689.204,2490.004,2490.004,2788.804
2020.11.30 10:37:36 068,48,48,44,41,48,3.212,1.446,2788.805,2788.805,2689.205,2788.805
2020.11.30 10:37:37 124,41,47,43,44,47,2.945,1.169,2589.604,2589.604,2490.004,2490.004
2020.11.30 10:37:38 139,41,41,42,40,42,2.785,1.015,1593.602,1593.602,1593.602,1992.003
2020.11.30 10:37:39 163,46,42,44,40,46,3.036,1.253,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:37:40 172,45,42,42,40,45,3.584,1.796,2788.805,2788.805,2788.805,2788.805
2020.11.30 10:37:41 185,43,47,44,42,47,2.967,1.187,2589.604,2490.004,2490.004,2589.604
2020.11.30 10:37:42 196,42,42,43,40,43,2.921,1.132,1195.202,1593.602,1593.602,1593.602
2020.11.30 10:37:43 210,40,49,44,40,49,3.198,1.422,2689.205,2788.805,2788.805,2788.805
2020.11.30 10:37:44 236,42,41,41,40,43,3.244,1.457,996.001,996.001,996.001,996.001
2020.11.30 10:37:45 255,42,43,45,41,45,3.233,1.442,2390.404,2490.004,2689.205,2788.805
2020.11.30 10:37:46 263,41,48,43,40,48,3.017,1.235,2788.805,2788.805,2788.805,2788.805
2020.11.30 10:37:47 280,44,42,44,41,44,2.977,1.191,2589.604,2490.004,2490.004,2490.004
2020.11.30 10:37:48 294,41,41,43,40,43,3.044,1.246,796.801,796.801,796.801,796.801
2020.11.30 10:37:49 303,40,41,42,40,42,2.856,1.082,796.801,796.801,796.801,796.801
2020.11.30 10:37:50 311,41,41,42,40,43,3.053,1.272,796.801,796.801,796.801,796.801
2020.11.30 10:37:51 320,41,41,43,40,43,3.214,1.435,2091.604,2091.604,2091.604,2091.604
2020.11.30 10:37:52 326,44,42,43,40,44,3.082,1.297,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:37:53 335,40,41,42,40,43,2.726,0.941,796.801,796.801,796.801,796.801
2020.11.30 10:37:54 343,40,41,42,40,43,2.957,1.162,796.802,796.802,796.802,796.802
2020.11.30 10:37:55 351,41,41,42,40,42,2.945,1.164,2390.404,2689.205,2788.805,2788.805
2020.11.30 10:37:56 363,41,43,43,40,43,3.15,1.356,2689.205,2689.205,2689.205,2589.604
2020.11.30 10:37:57 371,40,41,41,40,42,3.049,1.273,796.801,796.801,796.801,796.801
2020.11.30 10:37:58 381,40,41,42,40,43,3.169,1.393,796.801,796.801,796.801,796.801
2020.11.30 10:37:59 389,40,41,41,40,43,3.164,1.364,896.401,796.801,796.801,796.801
2020.11.30 10:38:00 398,41,42,42,40,43,3.123,1.325,2390.404,2091.604,2091.604,2091.604
2020.11.30 10:38:01 405,40,42,41,40,43,2.868,1.063,2689.204,2689.204,2589.604,2689.204
2020.11.30 10:38:02 414,40,41,41,40,43,3.064,1.263,796.801,796.801,796.801,796.801
2020.11.30 10:38:03 421,41,41,42,40,43,3.276,1.482,796.801,796.801,796.801,796.801
2020.11.30 10:38:04 430,40,41,42,40,43,2.849,1.049,896.402,896.402,896.402,796.801
2020.11.30 10:38:05 438,41,42,42,40,43,3.119,1.334,2091.604,2091.604,2091.604,2091.604
2020.11.30 10:38:06 445,41,42,42,40,42,3.012,1.224,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:38:07 453,40,41,41,40,43,2.829,1.055,796.801,796.801,796.801,796.801
2020.11.30 10:38:08 462,41,42,41,40,43,3.319,1.538,796.801,796.801,796.801,796.801
2020.11.30 10:38:09 469,42,41,42,41,43,3.206,1.418,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:38:10 477,40,41,41,40,42,2.789,1.009,796.801,796.801,2689.203,2689.203
2020.11.30 10:38:11 485,40,41,42,40,42,2.921,1.145,796.802,796.802,796.802,796.802
2020.11.30 10:38:12 494,40,41,42,39,43,2.969,1.183,796.801,796.801,796.801,796.801
2020.11.30 10:38:13 502,40,41,42,40,43,3.072,1.288,796.801,796.801,796.801,796.801
2020.11.30 10:38:14 512,41,42,42,40,43,3.181,1.391,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:38:15 520,40,42,41,40,43,3.133,1.35,796.801,796.801,796.801,796.801
2020.11.30 10:38:16 529,40,41,41,40,43,3.052,1.276,796.801,796.801,796.801,796.801
2020.11.30 10:38:17 538,40,40,41,40,43,2.913,1.133,796.801,796.801,796.801,796.801
2020.11.30 10:38:18 547,40,42,41,40,42,2.888,1.113,1693.203,1693.203,1394.403,1394.403
2020.11.30 10:38:19 554,42,42,42,40,43,3.147,1.365,1992.003,2390.404,2390.404,2390.404
2020.11.30 10:38:20 571,41,41,42,40,42,3.051,1.273,796.801,796.801,796.801,796.801
2020.11.30 10:38:21 580,41,41,42,40,43,2.902,1.125,796.801,796.801,796.801,796.801
2020.11.30 10:38:22 588,41,42,42,40,43,2.956,1.184,2390.404,2390.404,2390.404,2390.404
2020.11.30 10:38:23 595,41,41,41,40,43,2.999,1.221,796.801,796.801,796.801,796.801
2020.11.30 10:38:24 605,40,41,41,40,43,2.836,1.066,796.802,796.802,796.802,796.802
2020.11.30 10:38:25 614,42,41,43,40,43,3.198,1.42,2589.605,2589.605,2589.605,2589.605
2020.11.30 10:38:26 622,41,41,42,40,43,3.195,1.425,1593.603,1593.603,1992.003,1992.003
2020.11.30 10:38:27 631,41,42,42,40,43,3.176,1.406,796.801,796.801,796.801,796.801
2020.11.30 10:38:28 639,40,40,41,40,43,2.892,1.119,796.801,796.801,796.801,796.801
2020.11.30 10:38:29 647,40,41,41,40,43,2.921,1.153,1195.202,1195.202,896.402,896.402
2020.11.30 10:38:30 656,44,42,43,40,44,3.097,1.319,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:38:31 664,41,42,42,40,43,3.22,1.447,796.801,796.801,796.801,796.801
2020.11.30 10:38:32 671,40,41,42,40,43,2.983,1.212,796.801,796.801,796.801,796.801
2020.11.30 10:38:33 680,40,41,42,40,43,3.069,1.298,2490.004,2490.004,2490.004,2191.204
2020.11.30 10:38:34 688,42,42,43,40,43,3.156,1.379,2091.604,2091.604,2091.604,2091.604
2020.11.30 10:38:35 696,41,41,41,40,43,2.738,0.982,796.801,796.801,796.801,796.801
2020.11.30 10:38:36 704,40,41,42,40,43,3.116,1.328,796.801,796.801,796.801,796.801
2020.11.30 10:38:37 711,40,41,42,40,42,3.298,1.528,2091.604,2091.604,1792.803,1792.803
2020.11.30 10:38:38 719,41,42,43,41,43,2.988,1.223,1892.403,1892.403,1892.403,1892.403
2020.11.30 10:38:39 726,40,41,41,40,43,2.687,0.921,796.801,796.801,796.801,796.801
2020.11.30 10:38:40 735,40,41,42,40,43,3.049,1.284,796.801,796.801,796.801,796.801
2020.11.30 10:38:41 742,40,42,42,41,43,2.925,1.162,996.002,996.002,796.801,796.801
2020.11.30 10:38:42 751,44,44,44,42,44,3.198,1.425,2788.805,2788.805,2788.805,2689.205
2020.11.30 10:38:43 760,40,41,42,40,42,2.812,1.044,796.801,796.801,796.801,796.801
2020.11.30 10:38:44 769,40,41,42,40,42,3.185,1.411,796.801,796.801,796.801,796.801
2020.11.30 10:38:45 778,40,41,42,40,42,2.998,1.215,796.802,796.802,796.802,796.802
2020.11.30 10:38:46 786,40,42,42,41,43,3.046,1.276,796.801,796.801,796.801,796.801
2020.11.30 10:38:47 796,40,41,42,40,43,2.795,1.022,796.801,796.801,796.801,796.801
2020.11.30 10:38:48 805,42,42,42,41,42,3.317,1.537,2490.004,2490.004,2490.004,2490.004
2020.11.30 10:38:49 813,40,41,42,40,43,2.957,1.195,796.801,796.801,796.801,796.801
2020.11.30 10:38:50 823,41,42,42,40,43,3.058,1.299,796.801,796.801,796.801,796.801
2020.11.30 10:38:51 831,40,42,42,40,43,2.87,1.097,796.801,796.801,796.801,796.801
2020.11.30 10:38:52 838,40,42,42,40,43,3.163,1.396,796.801,796.801,796.801,796.801
2020.11.30 10:38:53 847,47,42,43,40,47,3.049,1.283,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:38:54 854,41,42,42,40,43,3.273,1.509,796.801,796.801,796.801,796.801
2020.11.30 10:38:55 863,40,42,42,40,42,2.982,1.213,796.801,796.801,796.801,796.801
2020.11.30 10:38:56 874,41,41,42,40,43,3.116,1.331,796.801,796.801,796.801,796.801
2020.11.30 10:38:57 882,41,42,42,40,43,3.066,1.268,996.002,996.002,796.801,796.801
2020.11.30 10:38:58 890,43,44,43,41,44,2.955,1.186,2689.205,2689.205,2689.205,2490.005
2020.11.30 10:38:59 898,40,42,41,40,43,2.959,1.187,796.801,796.801,796.801,796.801
2020.11.30 10:39:00 907,40,41,42,40,43,3.432,1.655,796.801,796.801,796.801,796.801
2020.11.30 10:39:01 915,40,42,42,41,43,3.006,1.223,796.801,796.801,796.801,796.801
2020.11.30 10:39:02 923,40,41,42,40,43,2.979,1.207,796.801,796.801,796.801,796.801
2020.11.30 10:39:03 931,41,42,42,41,43,3.098,1.317,796.801,796.801,796.801,796.801
2020.11.30 10:39:04 939,41,41,43,41,43,3.361,1.575,996.002,796.801,796.801,796.801
2020.11.30 10:39:05 947,43,42,43,40,43,3,1.224,2589.604,2589.604,2689.205,2689.205
2020.11.30 10:39:06 954,40,42,41,40,43,3.157,1.372,796.801,796.801,796.801,796.801
2020.11.30 10:39:07 963,41,41,42,40,43,2.938,1.161,796.801,796.801,796.801,796.801
2020.11.30 10:39:08 971,43,42,42,40,43,3.073,1.301,2390.405,2390.405,2390.405,2390.405
2020.11.30 10:39:09 978,41,42,42,40,43,2.782,1.009,2390.404,2390.404,2390.404,2390.404
2020.11.30 10:39:10 988,41,42,42,40,42,3.146,1.364,796.801,796.801,796.801,796.801
2020.11.30 10:39:11 996,40,41,42,40,43,3.299,1.522,796.801,796.801,796.801,796.801
2020.11.30 10:39:13 004,41,41,42,40,43,3.109,1.335,796.801,796.801,796.801,796.801
2020.11.30 10:39:14 011,40,41,43,41,43,2.973,1.2,796.801,796.801,796.801,796.801
2020.11.30 10:39:15 018,42,42,43,40,43,2.98,1.21,2290.804,2290.804,2290.804,2290.804
2020.11.30 10:39:16 025,40,42,42,40,42,2.984,1.222,796.801,796.801,796.801,796.801
2020.11.30 10:39:17 034,40,41,41,40,43,2.919,1.139,796.801,796.801,796.801,796.801
2020.11.30 10:39:18 042,41,42,43,40,43,3.326,1.548,1792.803,1792.803,1494.003,1494.003
2020.11.30 10:39:19 050,41,42,43,41,43,3.138,1.36,1892.403,1892.403,1593.603,1593.603
2020.11.30 10:39:20 060,40,41,42,40,43,2.903,1.134,796.801,796.801,796.801,796.801
2020.11.30 10:39:21 069,41,42,42,40,43,3.142,1.37,796.801,796.801,796.801,796.801
2020.11.30 10:39:22 077,41,42,43,41,43,2.993,1.216,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:39:23 084,40,41,42,40,43,3.062,1.278,796.801,796.801,796.801,796.801
2020.11.30 10:39:24 092,40,42,42,40,42,3.079,1.308,796.801,796.801,796.801,796.801
2020.11.30 10:39:25 100,40,42,43,40,43,3.165,1.384,2689.205,2689.205,2390.404,2390.404
2020.11.30 10:39:26 109,40,41,42,41,43,2.948,1.172,796.801,796.801,796.801,796.801
2020.11.30 10:39:27 121,41,42,43,40,43,2.928,1.16,1992.004,1992.004,1992.004,1693.203
2020.11.30 10:39:28 127,40,41,42,40,43,3.113,1.328,796.801,796.801,796.801,796.801
2020.11.30 10:39:29 136,41,42,43,41,43,3.409,1.631,1593.603,1593.603,1294.802,1294.802
2020.11.30 10:39:30 145,40,42,42,41,43,3.082,1.293,1593.603,1593.603,1593.603,1294.802
2020.11.30 10:39:31 153,41,42,43,42,43,3.123,1.342,1892.403,1593.603,1593.603,1593.603
2020.11.30 10:39:32 161,43,42,43,41,46,2.98,1.204,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:39:33 178,40,42,42,40,43,2.993,1.226,1195.202,1195.202,1195.202,1195.202
2020.11.30 10:39:34 185,40,41,42,40,43,2.866,1.105,796.801,796.801,796.801,796.801
2020.11.30 10:39:35 193,41,42,43,41,43,3.369,1.589,2490.005,2191.204,2191.204,2191.204
2020.11.30 10:39:36 201,42,41,42,40,43,3.162,1.39,2490.004,2689.204,2689.204,2589.604
2020.11.30 10:39:37 209,40,41,42,40,42,2.88,1.113,796.801,796.801,796.801,796.801
2020.11.30 10:39:38 218,40,41,42,40,43,2.892,1.116,796.801,796.801,796.801,796.801
2020.11.30 10:39:39 226,40,41,42,40,42,3.157,1.379,796.801,796.801,796.801,796.801
2020.11.30 10:39:40 234,41,41,42,40,43,3.06,1.275,1693.203,1394.403,1394.403,1394.403
2020.11.30 10:39:41 241,41,42,43,42,43,3.214,1.429,2589.604,2589.604,2589.604,2589.604
2020.11.30 10:39:42 250,40,41,41,40,43,2.778,1.007,796.801,796.801,796.801,796.801
2020.11.30 10:39:43 257,40,41,41,40,42,3.086,1.319,796.801,796.801,796.801,796.801
2020.11.30 10:39:44 265,40,42,42,40,43,3.053,1.279,796.801,796.801,796.801,796.801
2020.11.30 10:39:45 273,40,41,42,40,42,2.858,1.097,896.402,796.801,796.801,796.801
2020.11.30 10:39:46 281,46,43,43,40,46,3.304,1.52,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:39:47 295,40,41,42,40,43,2.972,1.206,796.801,796.801,796.801,796.801
2020.11.30 10:39:48 305,40,42,41,40,43,2.984,1.211,796.801,796.801,796.801,796.801
2020.11.30 10:39:49 313,41,41,42,40,43,3.121,1.331,796.801,796.801,796.801,796.801
2020.11.30 10:39:50 322,43,42,42,40,43,3.046,1.257,1992.003,1992.003,2390.404,2390.404
2020.11.30 10:39:51 335,40,42,42,40,43,2.977,1.2,796.801,796.801,796.801,796.801
2020.11.30 10:39:52 344,40,41,42,40,43,3.161,1.372,796.801,796.801,796.801,796.801
2020.11.30 10:39:53 352,40,41,42,40,42,3.161,1.379,796.801,796.801,796.801,796.801
2020.11.30 10:39:54 359,41,41,42,40,43,3.079,1.292,2390.404,2390.404,2390.404,2091.604
2020.11.30 10:39:55 367,40,42,42,40,43,2.756,0.969,796.801,2589.603,2689.203,2589.603
2020.11.30 10:39:56 376,40,41,41,40,43,3.041,1.249,796.801,796.801,796.801,796.801
2020.11.30 10:39:57 388,41,42,41,40,43,3.032,1.251,796.801,796.801,796.801,796.801
2020.11.30 10:39:58 396,41,42,42,40,43,3.441,1.662,796.801,796.801,796.801,796.801
2020.11.30 10:39:59 404,41,42,42,40,43,3.097,1.312,1792.803,1792.803,1792.803,1494.003
2020.11.30 10:40:00 412,42,42,43,40,43,3.134,1.362,2689.204,2589.604,2689.204,2689.204
2020.11.30 10:40:01 419,41,42,43,40,43,3.321,1.533,796.801,796.801,796.801,796.801
2020.11.30 10:40:02 429,40,41,41,40,43,2.807,1.029,796.801,796.801,796.801,796.801
2020.11.30 10:40:03 436,41,43,42,40,43,3.253,1.474,1693.203,1693.203,1394.402,1394.402
2020.11.30 10:40:04 443,40,42,42,40,43,3.237,1.437,1494.002,1195.202,1195.202,1195.202
2020.11.30 10:40:05 451,43,42,43,40,43,2.855,1.068,1992.003,1992.003,2390.404,2390.404
2020.11.30 10:40:06 465,40,42,42,40,43,2.894,1.118,796.801,796.801,796.801,796.801
2020.11.30 10:40:07 472,41,42,42,40,43,3.114,1.331,796.801,796.801,796.801,796.801
2020.11.30 10:40:08 480,40,41,42,40,43,3.04,1.259,796.801,796.801,796.801,796.801
2020.11.30 10:40:09 489,42,42,42,40,43,3.057,1.282,2390.405,2390.405,2390.405,2390.405
2020.11.30 10:40:10 496,41,41,42,40,43,3.043,1.255,796.801,796.801,796.801,796.801
2020.11.30 10:40:11 505,40,41,41,41,43,3.074,1.289,796.801,796.801,796.801,796.801
2020.11.30 10:40:12 512,40,41,42,40,43,3.078,1.286,796.801,796.801,796.801,796.801
2020.11.30 10:40:13 520,41,41,42,40,42,2.944,1.156,796.801,796.801,796.801,796.801
2020.11.30 10:40:14 528,41,42,43,40,43,3.129,1.341,2091.604,1792.803,1792.803,1792.803
2020.11.30 10:40:15 535,41,41,42,40,43,3.31,1.521,796.801,796.801,796.801,796.801
2020.11.30 10:40:16 544,40,42,42,40,43,3.036,1.262,796.801,796.801,796.801,796.801
2020.11.30 10:40:17 551,41,42,43,41,43,2.89,1.114,1394.402,1394.402,1394.402,1095.602
2020.11.30 10:40:18 557,43,42,42,40,43,3.071,1.289,1992.003,1992.003,2390.404,2390.404
2020.11.30 10:40:19 565,41,41,42,40,43,3.028,1.247,796.801,796.801,796.801,796.801
2020.11.30 10:40:20 573,40,42,42,40,43,3.038,1.268,796.801,796.801,796.801,796.801
2020.11.30 10:40:21 581,40,42,42,40,43,3.208,1.431,996.002,996.002,796.801,796.801
2020.11.30 10:40:22 590,41,42,42,40,43,3.171,1.387,796.801,796.801,796.801,796.801
2020.11.30 10:40:23 598,41,42,43,41,43,2.896,1.104,896.401,796.801,796.801,796.801
2020.11.30 10:40:24 606,40,41,42,40,43,2.817,1.029,796.801,796.801,796.801,796.801
2020.11.30 10:40:25 616,41,42,42,40,43,3.168,1.385,1195.202,1195.202,896.402,896.402
2020.11.30 10:40:26 624,43,43,43,40,43,3.353,1.56,2589.604,2589.604,2589.604,2490.004
2020.11.30 10:40:27 635,40,42,43,40,43,2.865,1.086,796.801,796.801,796.801,2689.204
2020.11.30 10:40:28 643,40,41,42,40,43,2.954,1.174,1294.802,996.002,996.002,796.801
2020.11.30 10:40:29 652,41,42,42,40,43,3.099,1.309,1195.202,1195.202,896.401,896.401
2020.11.30 10:40:30 659,41,42,42,40,43,3.04,1.242,1494.003,1195.202,1195.202,1195.202
2020.11.30 10:40:31 667,50,43,44,41,50,3.085,1.301,2689.205,2689.205,2689.205,2689.205
2020.11.30 10:40:32 678,46,42,43,41,46,3.336,1.557,2689.204,2689.204,2689.204,2689.204
2020.11.30 10:40:33 693,45,42,44,41,45,3.109,1.335,2788.805,2788.805,2788.805,2788.805
